onion/onion_3,in the picture is a jar of a food item
plate/plate_3,it is a red plate
notebook/notebook_2,this is a leather
toothpaste/toothpaste_1, wired usb computer mouse
food_jar/food_jar_2,a glass jar of salsa
potato/potato_3,there is a red potato with lots of dark
marker/marker_1,it is a red expo marker
food_can/food_can_4,an easy open steel can with a blue and white label
scissors/scissors_1,a pair of black scissor with a pink accent
band_aid/band_aid_5,i see a box of bandaides
hammer/hammer_4,it is a black
potato/potato_5,a large sweet potato
book/book_3,a large book with a picture on the cover
spoon/spoon_2,the object is a silver metal spoon
food_can/food_can_3,this is a can of chick peas
cell_phone/cell_phone_2,i see a small basic cellphone that is rectangular and silver in appearance
allen_wrench/allen_wrench_2,this is an allen wrench
allen_wrench/allen_wrench_3,a large allen wrench
marker/marker_4,object is a writing tool that is used to label on objects and ink is permanent
lime/lime_5,it is a lime with a sticker
soda_bottle/soda_bottle_5,a bottle of soda with a gray and red lable and gray lid
toothpaste/toothpaste_1,this is a box of arm and hammer toothpaste
soda_bottle/soda_bottle_1,a tall bottle that holds carbonated soda
toothbrush/toothbrush_3,this is a green toothbrush
screwdriver/screwdriver_3,the object is a screwdriver with a dark blue handle
picture_frame/picture_frame_3,this is a black picture frame
lemon/lemon_1,a yellow lemon
book/book_2,a hardcover book that contains over 200 pages
potato/potato_5,on the table is a pinkish sweet potato it is elongated with a little brown on top
water_bottle/water_bottle_2,this water bottle has a blue cap it is empty
hammer/hammer_4,this is a black and yellow rubber hammer
hammer/hammer_1,it is a black and yellow hammer
lemon/lemon_3,here is a yellow lemon it still has a sticker on it with a barcode
shampoo/shampoo_3, pastel purple stapler
book/book_1,a paperback
hammer/hammer_3,it is a mallet with a pink holder
bowl/bowl_3,this bowl is red with a few lines at the rim of the bowl and then along the center
cell_phone/cell_phone_3,a smart phone
potato/potato_2,this is a medium sized white potato
plate/plate_3,red flat plained object that holds food
bell_pepper/bell_pepper_1,this is a red bell pepper
eye_glasses/eye_glasses_3,a pair of glasses that appear to have a black frame and are bright blue on the inside
medicine_bottle/medicine_bottle_5,this is a bottle of cough syrup with red top
soda_bottle/soda_bottle_5,this is a bottle of soda
book/book_2,a hardcover book
medicine_bottle/medicine_bottle_1,plastic bottle that holds human medicine
syringe/syringe_3,a syringe with a blue tip where the needle connects
onion/onion_3,i see a red onion
book/book_2,this is a small l wrench
lime/lime_4,a green lime with a sticker
marker/marker_6,this is a set of allen wrenches  theiy are used to tighten specific screws in putting thing together
allen_wrench/allen_wrench_2,it is a silver allen wrench
syringe/syringe_1,a small syringe with no needle
picture_frame/picture_frame_5,this is a picture frame that is black
lemon/lemon_1,use to wash hair
spoon/spoon_5,a white plastic soon
marker/marker_1,this is a red marker and can be used to write on boards
mouse/mouse_2,an wired mouse with a usb cable  the mouse is black and the cable is grey
cell_phone/cell_phone_3,i see a black smart phone
bowl/bowl_4,a blue ceramic bowl
pliers/pliers_5,slip joint pliers with black grips
measuring_tape/measuring_tape_2,a tool used to measure distances
pencil/pencil_5,i see a mechanical pencil
food_can/food_can_1,a steel can with a yellow and red label
shampoo/shampoo_4,this is a green plastic bottle of fructis
mouse/mouse_3,a black wired computer mouse
food_jar/food_jar_1,object 3 is a jar of gravy the jar is turned so it is difficult to see the front label
lemon/lemon_4,this is a lemon
syringe/syringe_5,this is a syringe
toothbrush/toothbrush_1,a yellow and white toothbrush
eye_glasses/eye_glasses_1,a grey pair of glasses
lemon/lemon_2,this is a lemon
onion/onion_2,this is a shedding onion it has a red sticker on it
screwdriver/screwdriver_3,a screw driver
stapler/stapler_5,a purle stapler
spoon/spoon_2,it is a silver metal spoon
lemon/lemon_3,a yellow lemon with sticker
hammer/hammer_2,a yellow hammer
bell_pepper/bell_pepper_3,this is a medium sized
eye_glasses/eye_glasses_2,a blue pair of eye glasses
banana/banana_5,this is one ripe banana
book/book_3,a book that you read from
lime/lime_5,it is a green fruit
fork/fork_3,here is a fork it is gray
lightbulb/lightbulb_5,a lightbulb
band_aid/band_aid_3,a box of bandages
scissors/scissors_2,it is a pair of blue and grey scissors
lime/lime_1,a small green lime
water_bottle/water_bottle_4,a disposable bottle of water
gauze/gauze_2,the object is a box of gauze pads
screwdriver/screwdriver_1, thinskinned brown vegatble grown in the ground used for french fries
soda_bottle/soda_bottle_2,the object is a 20oz bottle of regular cocacola
gauze/gauze_2,a blue box of gauze pads
toothbrush/toothbrush_2,a pink and white toothbrush with blue brisles
toothbrush/toothbrush_5,it is a white toothbrush in a red plastic package
food_can/food_can_1,this is a can of tomatoes
band_aid/band_aid_5,there is a box on band aids that looks like a generic store brand i am not sure if it has been used or not yet or how many are in them
shampoo/shampoo_2,this is a bottle of old spice after shave
bell_pepper/bell_pepper_2,this is a red pepper with a sticker
potato/potato_5,this is a potato it is round and brown
tissue_box/tissue_box_1,this is a box of kleenex tissues
cell_phone/cell_phone_3,a black cell phone
mouse/mouse_2,flat surface can move the cursor to different items on the screen
potato/potato_5,its use to eat
spoon/spoon_2,this is a silver tablespoon
syringe/syringe_1,na
lime/lime_5,a green lime
hand_towel/hand_towel_2,a medium gray terry cloth hand towel loosely folded
bell_pepper/bell_pepper_5,this is a yellow pepper
toothpaste/toothpaste_2,this is a box containing toothpaste it has a red and blue design
water_bottle/water_bottle_3,this is a bottled water it has a snaptop opening to drink out of
lightbulb/lightbulb_3,the object appears to be a light bulb it is relatively normal sized
marker/marker_2,this is a broad black dry erase marker
eye_glasses/eye_glasses_3,this is a pair of glasses with blue accents
measuring_tape/measuring_tape_4,this is a measuring tape on a keyring
pencil/pencil_3,the object is a black click pencil with a red clip
plate/plate_2,a blue ceramic plate
soda_bottle/soda_bottle_2,plastic bottle used for the containment of sugar water for the humans
onion/onion_2,this is an unpeeled onion
measuring_tape/measuring_tape_1, green dinner plate it has decorative ridges on the outer edge
bowl/bowl_5,a bowl used to hold liquids or food
cell_phone/cell_phone_3,a thin black mobile smart phone
tissue_box/tissue_box_1,a decorative rectangular box of tissue
toothpaste/toothpaste_2,a container of colgate toothpaste
marker/marker_1,a red dry erase marker
plate/plate_1,used to eat a food
cap/cap_1,a black and white baseball cap that has an image
syringe/syringe_2,an orange and white syringe
band_aid/band_aid_2,a blue box of bandaids
screwdriver/screwdriver_2,it is a large flatheaded screwdriver with a blue handle
book/book_4,this is a study text book excellent for learning whatever subject is listed on the cover
plate/plate_2,it is a light blue plate
soda_bottle/soda_bottle_5,there is a unopened bottle of diet coke on the turntable it does not look cold
shampoo/shampoo_3,the object is a blue container of shampoosoap
coffee_mug/coffee_mug_3,a white tea cup
marker/marker_5,the marker is one that writes in black and is appropriate for highlighting
pencil/pencil_3,a device used to write on paper
toothbrush/toothbrush_3,this is a toothbrush with a green handle and blue bristles
mouse/mouse_3,a black corded computer mouse
medicine_bottle/medicine_bottle_1,the object is a bottle of dayquil medication
syringe/syringe_5,there is a flathead screwdriver it has a white handle
bowl/bowl_5,a baking potatoe
coffee_mug/coffee_mug_2,a purified protein powder made from potato is mixed with water and used to control appetite for weight loss
water_bottle/water_bottle_3,a plastic bottle of water
soda_bottle/soda_bottle_4,this is a white light bulb it has a gray end
fork/fork_5,a straight white object with a top similar to a rake
bowl/bowl_5,object used by humans for holding food
stapler/stapler_2,this is a staple gun
band_aid/band_aid_3,a box full of bandaids
marker/marker_6, and is used to write
stapler/stapler_5,this is a small hand held stapler it is lavender in color
book/book_3,there is a copy of a book called open cv 3 blueprints
banana/banana_2,there are at least 4 bananas on the turn table they are not rip yet and still have the stickers on them
shampoo/shampoo_3,clean our hair
potato/potato_2,this is one medium sized unpeeled potato
plate/plate_4,the object is a large green plate
banana/banana_5,a yellow banana with some black spots
medicine_bottle/medicine_bottle_5,this is a bottle of nyquil with red cap
onion/onion_3,display case used for showing off happy monents from humans past
pliers/pliers_5,the object is a pair of pliers
flashlight/flashlight_2,this is blue scissors it is made of two sharp blades
soda_bottle/soda_bottle_1,a one liter plastic bottle of dr pepper
book/book_5,this is a very thick book with a distorted
picture_frame/picture_frame_2,this is a trifold black picture frame
lightbulb/lightbulb_1,a spiral led bulb
bowl/bowl_5,this is a small square white bowl with a thin red trim on the edges
marker/marker_1,this is a red sharpie
banana/banana_3,a yellow banana
coffee_mug/coffee_mug_5,a white coffee cup with gold rim
hammer/hammer_5,this is a hammer with black on bottom handle and pink at the middle
picture_frame/picture_frame_3,this is the back of a picture frame
can_opener/can_opener_1,a white spoon looking item with a green middle
lemon/lemon_5,this is a lemon
lightbulb/lightbulb_2,this is a lightbulb
bell_pepper/bell_pepper_2,the object is a large red bell pepper
spoon/spoon_5,a plastic disposable white spoon
lightbulb/lightbulb_1,a yellow round object with a dimple on the side
toothpaste/toothpaste_3,a small white and blue tube of toothpaste
soda_bottle/soda_bottle_4, and gray
spoon/spoon_2,a plain stainless stell spoon
flashlight/flashlight_2,it is a black flashlight with a black stripe it has an orange button on the bottom
toothbrush/toothbrush_2,a pink and white toothbrush
plate/plate_2,this is a medium sized light blue plate
water_bottle/water_bottle_4,in this image is a single bottled water
scissors/scissors_6,this object is a large hard cover book
flashlight/flashlight_1,the object is a silver flashlight
medicine_bottle/medicine_bottle_5, uncut medium apple
flashlight/flashlight_1,this is a silver portable flashlight
food_can/food_can_3,this is a can of chickpeas
banana/banana_5,a singl banana
eye_glasses/eye_glasses_3,a pair of mens glasses the frames are black with blue nose grips
potato/potato_5,this is a red potato
spoon/spoon_1, made to be used on a slick or mattefinished
marker/marker_3, disposable fork
toothbrush/toothbrush_3,the object is a toothbrush with a greenish handle
cell_phone/cell_phone_2,device used for the sole developemnt of communicating wirelessly by humans
coffee_mug/coffee_mug_4,use as drink coffee or tea
mouse/mouse_1,it is a black usb computer mouse
mouse/mouse_1,it is a mouse
screwdriver/screwdriver_2,a blue flat head screwdriver
toothpaste/toothpaste_2,a box of colgate toothpaste
allen_wrench/allen_wrench_1,this is a set of small wrenches
food_can/food_can_3,this object is a can with a mostly white label
coffee_mug/coffee_mug_4,it is a whiteblue porcelain mug with flower designs
book/book_2,it is a red textbook on artificial intelligence
shampoo/shampoo_5,blue plastic bottle with a gold lid that holds lotion
hammer/hammer_4,the mallet is yellow and black with a black handle and the head is black on one side and yellow on the other  its about 12 to 18 in length
